,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,toxicity,Q_A_eval
646,"['What is the domain of a function?', 'The domain is $$\\(x \\neq \\frac{\\pi}{|B|}k,\\)$$ where $$\\(k\\)$$ is an integer.']",8.699672818183899,8.772,5.180741985218563,0.0,6.0,0.011812098,0.0
647,"['What is range?', 'The range is $$\\(\\left( {- \\infty, - |A|} \\right\\rbrack \\cup \\left\\lbrack {|A|,\\infty} \\right).\\)$$']",9.184570908546448,8.129000000000001,5.114369445886758,0.0,2.0,0.011812098,1.0
648,"['What is the asymptote of a function?', 'The asymptotes occur at $$\\(x = \\frac{\\pi}{|B|}k,\\)$$ where $$\\(k\\)$$ is an integer.']",8.954457640647888,8.772,5.219214129970057,0.0,6.0,0.013068704,0.5
649,"['What is an odd function?', '$$\\(y = A\\csc\\left( {Bx} \\right)\\)$$ is an odd function because sine is an odd function.']",9.033413529396057,8.721,4.718128820706469,0.0,4.0,0.013005874,1.0
650,"['What else are you studying?', 'For shifted, compressed, and/or stretched versions of the secant and cosecant functions, we can follow similar methods to those we used for tangent and cotangent.']",8.881397247314453,6.470999999999999,5.209453365628952,1.0,4.0,0.08874765,0.0
651,"['What is a similar method?', 'That is, we locate the vertical asymptotes and also evaluate the functions for a few points (specifically the local extrema).']",8.36732029914856,5.879,5.0,0.0,4.0,0.0103670005,0.0
652,"['What is important in the study material?', 'If we want to graph only a single period, we can choose the interval for the period in more than one way.']",8.823339939117432,7.368,5.087462841250341,0.0,6.0,0.009361716,0.0
653,"['What is the procedure for secant?', 'The procedure for secant is very similar, because the cofunction identity means that the secant graph is the same as the cosecant graph shifted half a period to the left.']",8.179376721382141,6.167,5.21121054120345,0.0,5.0,0.01847211,0.0
654,"['What other information did you find?', 'Vertical and phase shifts may be applied to the cosecant function in the same way as for the secant and other functions.']",8.459630012512207,6.573,5.0,0.0,5.0,0.017341165,0.0
655,"['What does the equation become?', 'The equations become the following.']",9.450045228004456,6.640000000000001,3.8073549220576037,0.0,4.0,0.011686437,1.0
656,"['What is the stretching factor?', 'The stretching factor is $$\\(|A|.\\)$$']",8.621147871017456,8.331999999999999,4.121928094887363,0.0,4.0,0.013257195,0.0
657,"['What is the period of the period of a circle?', 'The period is $$\\(\\frac{2\\pi}{|B|}.\\)$$']",9.544841647148132,7.2829999999999995,4.760647923290102,0.0,8.0,0.013822667,1.0
658,"['What is the domain of the function?', 'The domain is $$\\(x \\neq \\frac{C}{B} + \\frac{\\pi}{2|B|}k,\\)$$ where $$\\(k\\)$$ is an odd integer.']",8.73686969280243,8.671,5.421554168830137,0.0,6.0,0.012000589,0.0
659,"['What is the range of the range?', 'The range is $$\\(( - \\infty, - \\left| A \\middle| +']",3.3437225222587585,10.0,4.623516641218016,0.0,6.0,0.014765122,1.0
660,"['What else are interesting?', 'D \\right.\\rbrack \\cup \\lbrack\\left| A \\middle| + D \\right.,\\infty).\\)$$']",8.93998384475708,5.693,4.523561956057013,0.0,3.0,0.01646154,0.0
661,"['What is the vertical asymptotes?', 'The vertical asymptotes occur at $$\\(x = \\frac{C}{B} + \\frac{\\pi}{2|B|}k,\\)$$ where $$\\(k\\)$$ is an odd integer.']",8.328217267990112,7.029000000000001,5.3845171317931,0.0,4.0,0.019351736,1.0
662,"['What is the amplitude of the wave?', 'There is no amplitude.']",9.880175590515137,8.281,3.906890595608519,0.0,6.0,0.012000589,0.0
663,"['Why is the function even?', '$$\\(y = A\\sec{\\left( {Bx - C} \\right) + D}\\)$$ is an even function because cosine is an even function.']",8.485259413719177,8.620000000000001,5.2402182430741915,0.0,4.0,0.016210219,0.0
664,"['What is stretching factor?', 'The stretching factor is $$\\(|A|.\\)$$']",8.52841854095459,8.383,4.037401197654112,0.0,3.0,0.011120965,0.0
665,"['What is the period of a circle?', 'The period is $$\\(\\frac{2\\pi}{|B|}.\\)$$']",9.511843919754028,7.435,4.735926350629033,0.0,6.0,0.013508516,1.0
666,"['What is the domain of a function?', 'The domain is $$\\(x \\neq \\frac{C}{B} + \\frac{\\pi}{|B|}k,\\)$$ where $$\\(k\\)$$ is an integer.']",8.657644987106323,8.721,5.3882978130537635,0.0,6.0,0.011812098,0.0
667,"['What is the range of a number?', 'The range is $$\\(( - \\infty, - \\left| A \\middle| +']",2.8795400261878967,9.821,4.7004397181410935,0.0,6.0,0.012314741,1.0
668,"['Why is it squared?', 'D \\right.\\rbrack \\cup \\lbrack\\left| A \\middle| + D \\right.,\\infty).\\)$$']",9.009161591529846,8.231,4.523561956057013,0.0,3.0,0.018849092,0.0
669,"['What are vertical asymptotes?', 'The vertical asymptotes occur at $$\\(x = \\frac{C}{B} + \\frac{\\pi}{|B|}k,\\)$$ where $$\\(k\\)$$ is an integer.']",8.430624604225159,6.285,5.3158243335257085,0.0,3.0,0.012880214,0.5
670,"['What can you tell me about the graph?', 'There is no amplitude.']",8.929259777069092,9.923,4.0,0.0,7.0,0.015204934,0.5
671,"['Why is it odd?', '$$\\(y = A\\csc{\\left( {Bx - C} \\right) + D}\\)$$ is an odd function because sine is an odd function.']",8.797303438186646,8.671,5.201841232302568,0.0,3.0,0.016964182,1.0
672,"['What do we need to do to get started?', 'Express the function given in the form $$\\(y = A\\sec\\left( {Bx} \\right).\\)$$  Identify the stretching/compressing factor, $$\\(|A|.\\)$$  Identify $$\\(B\\)$$ and determine the period, $$\\(P = \\frac{2\\pi}{|B|}.\\)$$']",8.535796403884888,7.151000000000001,5.646928094887365,0.0,8.0,0.019854378,1.0
673,"['Did we complete this part of the assignment?', 'Sketch the graph of $$\\(y = A\\cos\\left( {Bx} \\right).\\)$$']",8.68897795677185,9.72,4.937499999999999,0.0,7.0,0.016964182,1.0
674,"['What else did we have to do?', 'Use the reciprocal relationship between $$\\(y = \\cos\\; x\\)$$ and $$\\(y = \\sec\\; x\\)$$ to draw the graph of $$\\(y = A\\sec\\left( {Bx} \\right).\\)$$  Sketch the asymptotes.']",9.21146035194397,8.64,5.388572717613843,0.0,6.0,0.014827953,0.5
675,"['What is the final assignment?', 'Plot any two reference points and draw the graph through these points.']",9.17460024356842,8.823,4.392317422778759,0.0,4.0,0.013885498,0.0
676,"['Are those changes constant?', 'Yes.']",9.774394035339355,10.0,3.1699250014423126,0.0,3.0,0.013948329,1.0
677,"['What else do you want to know about this text?', 'The range of $$\\(f(x) = A\\sec\\left( {Bx - C} \\right) + D\\)$$ is $$\\(\\left( {- \\infty, - |A| +']",0.16197722405195236,10.0,5.524998048862002,0.0,9.0,0.038519915,0.0
678,"['What did you have to say about the secant?', 'D} \\right\\rbrack \\cup \\left\\lbrack {|A| + D,\\infty} \\right).\\)$$']",9.428851008415222,8.873999999999999,4.906890595608518,0.0,8.0,0.023199737,0.5
679,"['What are the steps to complete this assignment?', 'Express the function given in the form $$\\(y = A\\;\\sec(Bx - C) + D.\\)$$ Identify the stretching/compressing factor, $$\\(|A|.\\)$$ Identify $$\\(B\\)$$ and determine the period, $$\\(\\frac{2\\pi}{|B|}.\\)$$ Identify $$\\(C\\)$$ and determine the phase shift, $$\\(\\frac{C}{B}.\\)$$']",8.213712573051453,6.356,5.694251755731408,0.0,7.0,0.0154562555,1.0
680,"['What else do you need to accomplish?', 'Draw the graph of $$\\(y = A\\;\\sec(Bx)\\)$$, but shift it to the right by $$\\(\\frac{C}{B}\\)$$ and up by $$\\(D.\\)$$ Sketch the vertical asymptotes, which occur at $$\\(x = \\frac{C}{B} + \\frac{\\pi}{2|B|}k,\\)$$ where $$\\(k\\)$$ is an odd integer.']",8.977085947990417,9.141,6.003250954639308,0.0,6.0,0.044388983,0.5
681,"['How does this fit into your study material?', 'The domain of cscxcscxcscx was given to be all xxx such that x≠kπx≠kπx≠kπ for any integer k.k.k.']",9.112976789474487,7.571,4.857980995127571,0.0,7.0,0.014765122,1.0
682,"['Did you get this one right?', 'Yes.']",9.836219549179077,10.0,3.4594316186372978,0.0,5.0,0.02308189,1.0
683,"['What else did you learn?', 'The excluded points of the domain follow the vertical asymptotes.']",9.748660922050476,7.231999999999999,4.247927513443585,0.0,4.0,0.11357342,0.5
684,"['What do the locations show?', 'Their locations show the horizontal shift and compression or expansion implied by the transformation to the original function’s input.']",9.493951797485352,4.238,4.840223928941851,0.0,4.0,0.010492661,0.0
685,"['How can I help you?', 'Express the function given in the form $$\\(y = A\\csc\\left( {Bx} \\right).\\)$$   $$\\(|A|.\\)$$  Identify $$\\(B\\)$$ and determine the period, $$\\(P = \\frac{2\\pi}{|B|}.\\)$$']",8.649546504020691,7.997,5.381728457350024,0.0,4.0,0.01847211,1.0
686,"['What else can I help you with?', 'Draw the graph of $$\\(y = A\\sin\\left( {Bx} \\right).\\)$$']",9.506804347038269,10.0,4.889680181354619,0.0,6.0,0.022256956,0.0
687,"['What else can I do for you?', 'Use the reciprocal relationship between $$\\(y = \\sin\\; x\\)$$ and $$\\(y = \\csc\\; x\\)$$ to draw the graph of $$\\(y = A\\csc\\left( {Bx} \\right).\\)$$  Sketch the asymptotes.']",9.38025414943695,8.64,5.388572717613843,0.0,6.0,0.06421452,0.5
688,"['What can I do to make a graph?', 'Plot any two reference points and draw the graph through these points.']",8.937663435935974,10.0,4.584962500721156,0.0,7.0,0.016587202,0.5
689,"['What does that mean?', 'Express the function given in the form $$\\(y = A\\csc(Bx - C) + D.\\)$$ Identify the stretching/compressing factor, $$\\(|A|.\\)$$ Identify $$\\(B\\)$$ and determine the period, $$\\(\\frac{2\\pi}{|B|}.\\)$$ Identify $$\\(C\\)$$ and determine the phase shift, $$\\(\\frac{C}{B}.\\)$$']",6.356492042541504,6.437,5.550008779358349,0.0,3.0,0.01225191,0.5
690,"['How do you do this?', 'Draw the graph of $$\\(y = A\\csc(Bx)\\)$$ but shift it to the right by $$\\(\\frac{C}{B}\\)$$  and up by $$\\(D.\\)$$ Sketch the vertical asymptotes, which occur at $$\\(x = \\frac{C}{B} + \\frac{\\pi}{|B|}k,\\)$$ where $$\\(k\\)$$ is an integer.']",8.347978591918945,9.242,5.878729931460266,0.0,4.0,0.01608456,0.5
691,"['What is the last trigonometric function we need to explore?', 'The last trigonometric function we need to explore is cotangent.']",9.553118348121643,6.979000000000001,4.084962500721157,0.0,9.0,0.029799197,1.0
692,"['What is the cotangent defined by?', 'The cotangent is defined by the reciprocal identity $$\\(\\cot\\; x = \\frac{1}{\\tan\\; x}.\\)$$ Notice that the function is undefined when the tangent function is 0, leading to a vertical asymptote in the graph at $$\\(0,\\pi,\\)$$ etc.']",9.291022419929504,6.603,5.912156068331654,0.0,5.0,0.01017851,0.5
693,"['why is it real?', 'Since the output of the tangent function is all real numbers, the output of the cotangent function is also all real numbers.']",9.385691285133362,6.6739999999999995,4.567099536193327,0.0,3.0,0.01608456,0.5
694,"['What can we graph by observing the graph of the tangent function?', 'We can graph $$\\(y = \\cot\\; x\\)$$ by observing the graph of the tangent function because these two functions are reciprocals of one another.']",9.387423992156982,7.063,5.251629167387823,0.0,11.0,0.012880214,0.0
695,"['Do you have anything else of note?', 'See Figure 13.']",9.174239039421082,10.0,3.8073549220576037,0.0,6.0,0.055026773,1.0
696,"['What is figure 13?', 'Where the graph of the tangent function decreases, the graph of the cotangent function increases.']",9.299845099449158,7.029000000000001,4.334962500721158,0.0,3.0,0.008859074,0.5
697,"['What else did you find?', 'Where the graph of the tangent function increases, the graph of the cotangent function decreases.']",9.458385109901428,6.979000000000001,4.403856189774722,1.0,4.0,0.022256956,0.0
698,"['What kind of problems are in the graph?', 'The cotangent graph has vertical asymptotes at each value of $$\\(x\\)$$ where $$\\(\\tan\\; x = 0;\\)$$ we show these in the graph below with dashed lines.']",8.66504430770874,8.857,5.454086986251933,0.0,7.0,0.02035702,1.0
699,"['what is the cotangent?', 'Since the cotangent is the reciprocal of the tangent, $$\\(\\cot\\; x\\)$$ has vertical asymptotes at all values of $$\\(x\\)$$ where $$\\(\\tan\\; x = 0,\\)$$ and $$\\(\\cot\\; x = 0\\)$$ at all values of $$\\(x\\)$$ where $$\\(\\tan\\; x\\)$$ has its vertical asymptotes.']",8.33288848400116,6.656999999999999,5.251966221445465,0.0,3.0,0.016838523,1.0
700,"['What is the stretching factor?', 'The stretching factor is $$\\(|A|.\\)$$']",8.621147871017456,8.331999999999999,4.121928094887363,0.0,4.0,0.013257195,0.0
701,"['What is the period of a circle?', 'The period is $$\\(P = \\frac{\\pi}{|B|}.\\)$$']",9.375373125076294,8.231,4.840223928941851,0.0,6.0,0.013508516,1.0
702,"['What is the domain of a function?', 'The domain is $$\\(x \\neq \\frac{\\pi}{|B|}k,\\)$$ where $$\\(k\\)$$ is an integer.']",8.699672818183899,8.772,5.180741985218563,0.0,6.0,0.011812098,0.0
703,"['What is the range of a function?', 'The range is $$\\((-\\infty,\\infty).\\)$$']",8.681961297988892,8.281,4.623516641218016,0.0,6.0,0.011183795,1.0
704,"['What is the asymptotes of a function?', 'The asymptotes occur at $$\\(x = \\frac{\\pi}{|B|}k,\\)$$ where $$\\(k\\)$$ is an integer.']",8.980967998504639,8.772,5.219214129970057,0.0,6.0,0.01218908,1.0
705,"['Why is this an odd function?', '$$\\(y = A\\cot\\left( {Bx} \\right)\\)$$ is an odd function.']",9.266762137413025,10.0,4.760647923290102,0.0,5.0,0.016712861,0.0
706,"['What is the first question in your study material?', 'We can transform the graph of the cotangent in much the same way as we did for the tangent.']",9.096846580505371,8.265,5.0,0.0,8.0,0.014702292,0.5
707,"['What happens when we transform it?', 'The equation becomes the following.']",9.644399285316467,7.435,3.906890595608519,0.0,5.0,0.015896067,1.0
708,"['What is the stretching factor?', 'The stretching factor is $$\\(|A|.\\)$$']",8.621147871017456,8.331999999999999,4.121928094887363,0.0,4.0,0.013257195,0.0
709,"['What is the period of a circle?', 'The period is $$\\(\\frac{\\pi}{|B|}.\\)$$']",9.448597431182861,7.435,4.735926350629033,0.0,6.0,0.013508516,1.0
710,"['What is the domain of a function?', 'The domain is $$\\(x \\neq \\frac{C}{B} + \\frac{\\pi}{|B|}k,\\)$$ where $$\\(k\\)$$ is an integer.']",8.657644987106323,8.721,5.3882978130537635,0.0,6.0,0.011812098,0.0
711,"['What is the range of the range?', 'The range is $$\\(({-\\infty},\\infty).\\)$$']",9.209879636764526,9.126999999999999,4.6644977792004605,0.0,6.0,0.014765122,1.0
712,"['What is vertical asymptotes?', 'The vertical asymptotes occur at $$\\(x = \\frac{C}{B} + \\frac{\\pi}{|B|}k,\\)$$ where $$\\(k\\)$$ is an integer.']",8.382126092910767,6.285,5.3158243335257085,0.0,3.0,0.017592486,1.0
713,"['What is the amplitude of a wave?', 'There is no amplitude.']",9.889933466911316,8.281,3.906890595608519,0.0,6.0,0.01218908,0.0
714,"['What is an odd function?', '$$\\(y = A\\cot(Bx)\\)$$ is an odd function because it is the quotient of even and odd functions (cosine and sine, respectively)']",8.604949116706848,7.571,5.2402182430741915,0.0,4.0,0.013005874,0.0
715,"['What can I expect to find in the remainder of this tutorial?', 'Express the function in the form $$\\(f(x) = A\\cot\\left( {Bx} \\right).\\)$$ Identify the stretching factor, $$\\(|A|.\\)$$ Identify the period, $$\\(P = \\frac{\\pi}{|B|}.\\)$$']",7.191266417503357,7.1819999999999995,5.698492857018317,0.0,11.0,0.042657252,0.0
716,"['What can I do next?', 'Draw the graph of $$\\(y = A\\tan(Bx).\\)$$']",9.310634136199951,10.0,4.623516641218016,0.0,4.0,0.025910228,0.0
717,"['What should I do next?', 'Plot any two reference points.']",9.526485800743103,10.0,3.8073549220576037,0.0,4.0,0.023671126,1.0
718,"['What should I do next?', 'Use the reciprocal relationship between tangent and cotangent to draw the graph of $$\\(y = A\\cot\\left( {Bx} \\right).\\)$$ Sketch the asymptotes.']",9.440512657165527,7.997,5.344698375159714,0.0,4.0,0.023671126,0.5
719,"['What do we need to know?', 'Express the function in the form $$\\(f(x) = A\\cot\\left( {Bx - C} \\right) + D.\\)$$ Identify the stretching factor, $$\\(|A|.\\)$$ Identify the period, $$\\(P = \\frac{\\pi}{|B|}.\\)$$ Identify the phase shift, $$\\(\\frac{C}{B}.\\)$$']",6.923227310180664,8.17,5.7380764940299445,0.0,5.0,0.012691722,0.5
720,"['What else do we need to know?', 'Draw the graph of $$\\(y = A\\tan(Bx)\\)$$  shifted to the right by $$\\(\\frac{C}{B}\\)$$ and up by $$\\(D.\\)$$ Sketch the asymptotes $$\\(x = \\frac{C}{B} + \\frac{\\pi}{|B|}k,\\)$$ where $$\\(k\\)$$ is an integer.']",8.670183420181274,9.385,5.767397254925668,0.0,6.0,0.014450971,0.0
721,"['What else can you do to help the graph?', 'Plot any three reference points and draw the graph through these points.']",9.154220819473267,10.0,4.563856189774724,0.0,8.0,0.015833238,1.0
722,"['What are the major subjects you will be studying?', 'Many real-world scenarios represent periodic functions and may be modeled by trigonometric functions.']",8.544456362724304,4.339,4.7004397181410935,0.0,8.0,0.017843807,1.0
723,"['What are some examples of the passage?', 'As an example, let’s return to the scenario from the section opener.']",9.526468515396118,7.029000000000001,4.7004397181410935,0.0,6.0,0.011120965,0.5
724,"['How can we solve this scenario?', 'We can use the tangent function.']",9.573084115982056,9.077,4.0,0.0,5.0,0.0154562555,0.0
725,"['What is one of the important concepts in this material?', 'For any right triangle, given one other angle and the length of one side, we can figure out what the other angles and sides are.']",9.226228594779968,7.063,5.357552004618084,0.0,9.0,0.0131943645,0.0
726,"['What do you need to do to find an angle?', 'We need a procedure that leads us from a ratio of sides to an angle.']",9.59355354309082,9.263,4.789015477886192,0.0,9.0,0.031331215,0.5
727,"['What happens when we use this procedure?', 'This is where the notion of an inverse to a trigonometric function comes into play.']",9.447669386863708,7.723000000000001,4.7004397181410935,0.0,6.0,0.015958898,0.5
728,"['What are some examples of this type of trigonometric function?', 'In this section, we will explore the inverse trigonometric functions.']",9.886370301246643,6.133,4.643856189774724,0.0,9.0,0.018095128,1.0
729,"['What do you want to learn from this material?', 'In order to use inverse trigonometric functions, we need to understand that an inverse trigonometric function “undoes” what the original trigonometric function “does,” as is the case with any other function and its inverse.']",9.175387620925903,5.811,5.614712907393387,0.0,8.0,0.024731753,1.0
730,"['What does the inverse function do?', 'In other words, the domain of the inverse function is the range of the original function, and vice versa, as summarized in Figure 1.']",9.723067283630371,7.317,5.047291203466788,0.0,5.0,0.013382856,0.5
731,"['What else did you find helpful about this material?', 'For example, if $$\\(f(x) = \\sin\\; x,\\)$$ then we would write $$\\(f^{- 1}(x) = \\sin^{- 1}x.\\)$$']",8.150897026062012,8.518,5.441965083260148,0.0,8.0,0.034513097,0.0
732,"['What else did you find helpful?', 'Be aware that $$\\(\\sin^{- 1}x\\)$$ does not mean $$\\(\\frac{1}{\\sin x}.\\)$$']",8.677425980567932,10.0,5.095795255000936,0.0,5.0,0.031331215,0.0
733,"['What are some examples of inverse trigonometric functions?', 'The following examples illustrate the inverse trigonometric functions:']",9.779711961746216,2.952,4.121928094887363,0.0,7.0,0.011874928,1.0
734,"['What is the most important thing we should know about trigonometric functions?', 'In previous sections, we evaluated the trigonometric functions at various angles, but at times we need to know what angle would yield a specific sine, cosine, or tangent value.']",8.980637788772583,5.067,5.5738935175845965,0.0,11.0,0.013885498,0.5
735,"['What is the next question?', 'For this, we need inverse functions.']",9.482495188713074,9.126999999999999,4.0,0.0,4.0,0.012754552,1.0
736,"['How are inverse functions calculated?', 'Recall that, for a one-to-one function, if $$\\(f(a) = b,\\)$$ then an inverse function would satisfy $$\\(f^{- 1}(b) = a.\\)$$']",8.2269686460495,6.8260000000000005,5.490450622615568,0.0,4.0,0.011435116,0.0
737,"['What is the function of the sine, cosine, and tangent functions?', 'Bear in mind that the sine, cosine, and tangent functions are not one-to-one functions.']",9.913803339004517,7.571,4.620151695116029,0.0,12.0,0.011560776,0.5
738,"['What does that mean?', 'The graph of each function would fail the horizontal line test.']",9.561030268669128,8.924,4.247927513443585,0.0,3.0,0.01225191,0.5
739,"['Why is that the case?', 'In fact, no periodic function can be one-to-one because each output in its range corresponds to at least one input in every period, and there are an infinite number of periods.']",8.190848231315613,6.167,5.39231742277876,0.0,4.0,0.008859074,0.0
740,"['What is the main idea of the article?', 'As with other functions that are not one-to-one, we will need to restrict the domain of each function to yield a new function that is one-to-one.']",9.18430209159851,7.959999999999999,5.285402218862246,0.0,7.0,0.013320025,0.0
741,"['What does restricting the domain mean?', 'We choose a domain for each function that includes the number 0.']",9.557181596755981,7.926,4.459431618637297,0.0,5.0,0.01633588,0.0
742,"['What is the graph of the sine function limited to?', 'Figure 2 shows the graph of the sine function limited to $$\\(\\left\\lbrack {- \\frac{\\pi}{2},\\frac{\\pi}{2}} \\right\\rbrack\\)$$ and the graph of the cosine function limited to $$\\(\\left\\lbrack {0,\\pi} \\right\\rbrack.\\)$$']",7.7574622631073,6.167,5.364462487075155,0.0,9.0,0.016210219,0.0
743,"['What is the most important thing about this lesson?', 'These conventional choices for the restricted domain are somewhat arbitrary, but they have important, helpful characteristics.']",9.850742220878601,4.186999999999999,4.954196310386876,0.0,8.0,0.016838523,1.0
744,"['How do they have helpful characteristics?', 'Each domain includes the origin and some positive values, and most importantly, each results in a one-to-one function that is invertible.']",8.96973967552185,4.931,5.044394119358453,0.0,5.0,0.017466826,0.5
745,"['What is the conventional choice for the restricted domain of the tangent function?', 'The conventional choice for the restricted domain of the tangent function also has the useful property that it extends from one vertical asymptote to the next instead of being divided into two parts by an asymptote.']",9.421795010566711,4.661,5.388297813053764,0.0,12.0,0.009990019,0.0
746,"['What are the basic concepts of inverse trigonometric functions?', 'The inverse sine function $$\\(y = \\sin^{- 1}x\\)$$ means $$\\(x = \\sin\\; y.\\)$$']",9.294492602348328,7.825,5.141249800455482,0.0,8.0,0.017215505,0.0
747,"['What is the inverse sine function used for?', 'The inverse sine function is sometimes called the arcsine function, and notated $$\\(\\arcsin x.\\)$$$$\\[y = \\sin^{- 1}x\\;\\text{has~domain}\\;\\lbrack-1,1\\rbrack\\;\\text{and~range}\\;\\left\\lbrack {- \\frac{\\pi}{2},\\frac{\\pi}{2}} \\right\\rbrack\\]$$']",9.255716800689697,3.726,5.897814847317568,0.0,7.0,0.018723432,0.0
748,"['What is the inverse cosine function used for?', 'The inverse cosine function $$\\(y = \\cos^{- 1}x\\)$$ means $$\\(x = \\cos\\; y.\\)$$']",9.297454953193665,8.721,5.007660103539307,0.0,7.0,0.019477395,0.0
749,"['What is the inverse cosine function used for?', 'The inverse cosine function is sometimes called the arccosine function, and notated $$\\(\\arccos\\; x.\\)$$$$\\[y = \\cos^{- 1}x\\;\\text{has~domain}\\;\\lbrack-1,1\\rbrack\\;\\text{and~range}\\;\\lbrack 0,\\pi\\rbrack\\]$$']",9.058732986450195,2.075,5.710850481332153,0.0,7.0,0.019477395,1.0
750,"['What is the inverse tangent function used for?', 'The inverse tangent function $$\\(y = \\tan^{- 1}x\\)$$ means $$\\(x = \\tan\\; y.\\)$$']",9.230817556381226,8.721,5.007660103539307,0.0,7.0,0.01237757,0.0
751,"['What is the inverse tangent function used for?', 'The inverse tangent function is sometimes called the arctangent function, and notated $$\\(\\arctan\\; x.\\)$$$$\\[y = \\tan^{- 1}x\\;\\text{has~domain}\\;({-\\infty},\\infty)\\;\\text{and~range}\\;\\left( {- \\frac{\\pi}{2},\\frac{\\pi}{2}} \\right)\\]$$']",8.824459314346313,3.726,6.04007259660742,0.0,7.0,0.01237757,0.0
752,"['What are the graphs of the inverse functions?', 'The graphs of the inverse functions are shown in Figure 4, Figure 5, and Figure 6.']",9.674677848815918,8.468,4.640223928941852,0.0,7.0,0.012754552,1.0
753,"['What are the results of these inverse functions?', 'Notice that the output of each of these inverse functions is a number, an angle in radian measure.']",9.573110938072205,6.6739999999999995,4.760647923290102,0.0,7.0,0.015393426,0.5
754,"['What are the dimensions of these functions?', 'We see that $$\\(\\sin^{- 1}x\\)$$ has domain $$\\(\\left\\lbrack {-1,1} \\right\\rbrack\\)$$ and range $$\\(\\left\\lbrack {- \\frac{\\pi}{2},\\frac{\\pi}{2}} \\right\\rbrack,\\)$$ $$\\(\\cos^{- 1}x\\)$$ has domain $$\\(\\left\\lbrack {-1,1} \\right\\rbrack\\)$$ and range $$\\(\\lbrack 0,\\pi\\rbrack,\\)$$ and $$\\(\\tan^{- 1}x\\)$$ has domain of all real numbers and range $$\\(\\left( {- \\frac{\\pi}{2},\\frac{\\pi}{2}} \\right).\\)$$']",8.74231219291687,6.454000000000001,5.6972296609155695,0.0,6.0,0.012754552,0.0
755,"['What is the method for finding the domain and range of these functions?', 'To find the domain and range of inverse trigonometric functions, switch the domain and range of the original functions.']",9.86508846282959,7.215999999999999,4.695411473503171,0.0,12.0,0.0109324735,1.0
756,"['What is the inverse trigonometric function?', 'Each graph of the inverse trigonometric function is a reflection of the graph of the original function about the line $$\\(y = x.\\)$$']",9.230591058731079,6.573,4.907071770088827,0.0,5.0,0.0137598375,0.0
757,"['What is the most important thing to learn in this section?', 'Now that we can identify inverse functions, we will learn to evaluate them.']",9.162697792053223,7.622,4.857980995127571,0.0,10.0,0.020960633,0.0
758,"['What are some ways to evaluate the inverse trigonometric functions?', 'For most values in their domains, we must evaluate the inverse trigonometric functions by using a calculator, interpolating from a table, or using some other numerical technique.']",9.294438362121582,3.5780000000000003,5.277613436819116,0.0,9.0,0.015644746,0.0
759,"['What are some other helpful tips?', 'Just as we did with the original trigonometric functions, we can give exact values for the inverse functions when we are using the special angles, specifically $$\\(\\frac{\\pi}{6}\\)$$ (30°), $$\\(\\frac{\\pi}{4}\\)$$ (45°), and $$\\(\\frac{\\pi}{3}\\)$$ (60°), and their reflections into other quadrants.']",7.927083969116211,5.71,5.941362351478472,0.0,5.0,0.012566062,0.5
760,"['What are you asked to find?', 'Find angle $$\\(x\\)$$ for which the original trigonometric function has an output equal to the given input for the inverse trigonometric function.']",9.348472952842712,6.573,5.182838116298144,0.0,5.0,0.014136819,1.0
761,"['What else should you do?', 'If $$\\(x\\)$$ is not in the defined range of the inverse, find another angle $$\\(y\\)$$ that is in the defined range and has the same sine, cosine, or tangent as $$\\(x,\\)$$ depending on which corresponds to the given inverse function.']",9.256232380867004,7.401999999999999,5.7518261903516485,0.0,4.0,0.03875561,0.5
762,"['how can you use the calculator?', 'To evaluate inverse trigonometric functions that do not involve the special angles discussed previously, we will need to use a calculator or other type of technology.']",8.602919578552246,4.678,5.209453365628952,0.0,5.0,0.014953613,0.5
763,"['What do you have to do to use the calculator?', 'Most scientific calculators and calculator-emulating applications have specific keys or buttons for the inverse sine, cosine, and tangent functions.']",8.796139359474182,3.138,5.129283016944966,0.0,9.0,0.017592486,0.5
764,"['What are the specific keys?', 'These may be labeled, for example, SIN$$\\(^{-1}\\)$$, ARCSIN, or ASIN.']",9.05394434928894,8.078,5.072140159802109,0.0,4.0,0.017969469,0.0
765,"['What is the content of the passage?', 'In the previous chapter, we worked with trigonometry on a right triangle to solve for the sides of a triangle given one side and an additional angle.']",9.220803380012512,6.268,5.285402218862246,0.0,6.0,0.011435116,1.0
766,"['What other things are covered?', 'Using the inverse trigonometric functions, we can solve for the angles of a right triangle given two sides, and we can use a calculator to find the values to several decimal places.']",8.873944282531738,6.116,5.379753126795121,0.0,4.0,0.00816794,0.5
767,"['What is the main idea of the passage?', 'In these examples and exercises, the answers will be interpreted as angles and we will use $$\\(\\theta\\)$$ as the independent variable.']",8.975946307182312,6.522,5.308771516813207,0.0,7.0,0.010555492,1.0
768,"['Did you say anything else?', 'The value displayed on the calculator may be in degrees or radians, so be sure to set the mode appropriate to the application.']",9.682782292366028,6.573,5.044394119358453,0.0,4.0,0.025203144,0.5
