,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,toxicity,Q_A_eval
785,"['Are these theorems similar?', 'If not, then find an angle $$\\(\\phi\\)$$ within the restricted domain of $$\\(f\\)$$ such that $$\\(f(\\phi) = f(\\theta).\\)$$']",9.346030354499817,7.773999999999999,5.1664719927038885,0.0,3.0,0.013822667,1.0
786,"['What are the next steps?', 'Then $$\\(f^{- 1}\\left( {f(\\theta)} \\right) = \\phi.\\)$$']",8.417763113975525,10.0,4.983788058752394,0.0,4.0,0.015958898,0.5
787,"['What is this document about?', 'Now that we can compose a trigonometric function with its inverse, we can explore how to evaluate a composition of a trigonometric function and the inverse of another trigonometric function.']",9.212165474891663,5.371,5.103055907333277,0.0,4.0,0.015770407,0.0
788,"['What kind of compositions are we going to try?', 'We will begin with compositions of the form $$\\(f^{- 1}\\left( {g(x)} \\right).\\)$$']",9.537515044212341,7.773999999999999,5.379753126795121,0.0,8.0,0.019477395,0.5
789,"['How does the formula work?', 'For special values of $$\\(x,\\)$$ we can exactly evaluate the inner function and then the outer, inverse function.']",8.68983268737793,5.9799999999999995,5.1553993115748975,0.0,4.0,0.012754552,0.5
790,"['What is more general?', 'However, we can find a more general approach by considering the relation between the two acute angles of a right triangle where one is $$\\(\\theta,\\)$$ making the other $$\\(\\frac{\\pi}{2} - \\theta.\\)$$ Consider the sine and cosine of each angle of the right triangle in Figure 10.']",9.017851948738098,6.339,6.03302030692867,0.0,3.0,0.009927189,0.5
791,"['What is the Pythagorean theorem?', 'Because $$\\(\\cos\\;\\theta = \\frac{b}{c} = \\sin\\left( {\\frac{\\pi}{2} - \\theta} \\right),\\)$$ we have $$\\(\\sin^{- 1}\\left( {\\cos\\;\\theta} \\right) = \\frac{\\pi}{2} - \\theta\\)$$ if $$\\(0 \\leq \\theta \\leq \\pi.\\)$$']",8.81375789642334,8.366,5.812363733438869,0.0,4.0,0.015079274,0.0
792,"['What else do you need to know about the theorem?', 'If $$\\(\\theta\\)$$ is not in this domain, then we need to find another angle that has the same cosine as $$\\(\\theta\\)$$ and does belong to the restricted domain; we then subtract this angle from $$\\(\\frac{\\pi}{2}.\\)$$']",8.97299587726593,7.401999999999999,5.826755584108181,0.0,9.0,0.036162965,0.0
793,"['What does this mean?', 'Similarly, $$\\(\\sin\\;\\theta = \\frac{a}{c} = \\cos\\left( {\\frac{\\pi}{2} - \\theta} \\right),\\)$$ so $$\\(\\cos^{- 1}\\left( {\\sin\\;\\theta} \\right) = \\frac{\\pi}{2} - \\theta\\)$$ if $$\\(- \\frac{\\pi}{2} \\leq \\theta \\leq \\frac{\\pi}{2}.\\)$$']",7.4345862865448,9.314,5.729346271413294,0.0,3.0,0.013382856,0.0
794,"['What do the other polar diagrams mean?', 'These are just the function-cofunction relationships presented in another way.']",9.291227459907532,3.747,4.392317422778759,0.0,6.0,0.013068704,1.0
795,"['', 'If $$\\(x\\text{~is~in~}\\left\\lbrack {0,\\pi} \\right\\rbrack,\\)$$ then $$\\(\\sin^{- 1}\\left( {\\cos\\; x} \\right) = \\frac{\\pi}{2} - x.\\)$$ If $$\\(x\\text{~is~not~in~}\\left\\lbrack {0,\\pi} \\right\\rbrack,\\)$$ then find another angle $$\\(y\\text{~in~}\\left\\lbrack {0,\\pi} \\right\\rbrack\\)$$ such that $$\\(\\cos\\; y = \\cos\\; x.\\)$$$$\\[\\sin^{- 1}\\left( {\\cos\\; x} \\right) = \\frac{\\pi}{2} - y\\]']",6.768879294395447,6.806,5.87922319728812,0.0,0.0,,0.0
796,"['$', '$$ If $$\\(x\\text{~is~in~}\\left\\lbrack {- \\frac{\\pi}{2},\\frac{\\pi}{2}} \\right\\rbrack,\\)$$ then $$\\(\\cos^{- 1}\\left( {\\sin\\; x} \\right) = \\frac{\\pi}{2} - x.\\)$$ If $$\\(x\\text{~is~not~in}{\\;\\left\\lbrack {- \\frac{\\pi}{2},\\frac{\\pi}{2}} \\right\\rbrack},\\)$$ then find another angle $$\\(y\\text{~in~}\\left\\lbrack {- \\frac{\\pi}{2},\\frac{\\pi}{2}} \\right\\rbrack\\)$$ such that $$\\(\\sin\\; y = \\sin\\; x.\\)$$$$\\[\\cos^{- 1}\\left( {\\sin\\; x} \\right) = \\frac{\\pi}{2} - y\\]$$']",4.674617350101471,6.806,5.801562124590313,0.0,0.0,0.02873857,0.5
797,"['What is this about?', 'To evaluate compositions of the form $$\\(f\\left( {g^{- 1}(x)} \\right),\\)$$ where $$\\(f\\)$$ and $$\\(g\\)$$ are any two of the functions sine, cosine, or tangent and $$\\(x\\)$$ is any input in the domain of $$\\(g^{- 1},\\)$$ we have exact formulas, such as $$\\(\\sin\\left( {\\cos^{- 1}x} \\right) = \\sqrt{1 - x^{2}}.\\)$$']",8.251442909240723,7.0969999999999995,6.154428769876189,0.0,3.0,0.024142517,0.0
798,"['How did you derive this?', 'When we need to use them, we can derive these formulas by using the trigonometric relations between the angles and sides of a right triangle, together with the use of Pythagoras’s relation between the lengths of the sides.']",9.261886477470398,6.656999999999999,5.6332096556969855,0.0,4.0,0.024260364,0.0
799,"['What else did you derive?', 'We can use the Pythagorean identity, $$\\(\\sin^{2}x + \\cos^{2}x = 1,\\)$$ to solve for one when given the other.']",8.60127866268158,8.568999999999999,5.349648912578752,0.0,4.0,0.09958932,0.0
800,"['What is interesting about this?', 'We can also use the inverse trigonometric functions to find compositions involving algebraic expressions.']",9.43770706653595,3.6450000000000005,4.523561956057013,0.0,4.0,0.01646154,1.0
801,"['What kind of person claims multiple identities?', 'In espionage movies, we see international spies with multiple passports, each claiming a different identity.']",9.599628448486328,3.493,4.807354922057605,0.0,6.0,0.016712861,0.5
802,"['What is significant about these identities?', 'However, we know that each of those passports represents the same person.']",9.494017362594604,6.234,4.523561956057013,0.0,5.0,0.011183795,1.0
803,"['What is the similarity of trigonometric identities to these international passports?', 'The trigonometric identities act in a similar manner to multiple passports—there are many ways to represent the same trigonometric expression.']",7.469877004623413,2.19,5.072140159802109,0.0,10.0,0.014073989,0.0
804,"['How do we choose an identity when solving trigonometric expressions?', 'Just as a spy will choose an Italian passport when traveling to Italy, we choose the identity that applies to the given scenario when solving a trigonometric equation.']",9.710071086883545,6.0649999999999995,5.286729870981167,0.0,9.0,0.013822667,1.0
805,"['What can we do with the identifies?', 'Identities enable us to simplify complicated expressions.']",8.170356154441833,3.899,4.169925001442313,0.0,6.0,0.012440401,0.0
806,"['Why do we use them?', 'They are the basic tools of trigonometry used in solving trigonometric equations, just as factoring, finding common denominators, and using special formulas are the basic tools of solving algebraic equations.']",9.165929555892944,4.525,5.201841232302568,0.0,4.0,0.019100413,0.0
807,"['Does the identifies help with algebra?', 'In fact, we use algebraic techniques constantly to simplify trigonometric expressions.']",7.2886353731155396,3.747,4.459431618637297,0.0,5.0,0.016210219,0.0
808,"['What is an example?', 'Basic properties and formulas of algebra, such as the difference of squares formula and the perfect squares formula, will simplify the work involved with trigonometric expressions and equations.']",9.566593766212463,3.832,5.195295934496219,0.0,3.0,0.007099825,0.0
809,"['What are some important aspects of the identifies?', 'We already know that all of the trigonometric functions are related because they all are defined in terms of the unit circle.']",8.664352893829346,6.470999999999999,4.947613208833768,0.0,7.0,0.008921904,0.0
810,"['How can this be expressed?', 'Consequently, any trigonometric identity can be written in many ways.']",8.634853959083557,6.386,4.321928094887362,0.0,4.0,0.014953613,0.0
811,"['What steps did you take to verify them?', 'To verify the trigonometric identities, we usually start with the more complicated side of the equation and essentially rewrite the expression until it has been transformed into the same expression as the other side of the equation.']",7.7253687381744385,4.864,5.523856189774724,0.0,7.0,0.011686437,0.5
812,"['What else did you do?', 'Sometimes we have to factor expressions, expand expressions, find common denominators, or use other algebraic strategies to obtain the desired result.']",9.032471179962158,4.136,4.983788058752394,0.0,4.0,0.049089402,0.5
813,"['What other identities were we trying to verify?', 'In this first section, we will work with the fundamental identities: the Pythagorean identities, the even-odd identities, the reciprocal identities, and the quotient identities.']",8.497509360313416,3.832,5.192798650906781,0.0,7.0,0.008921904,0.0
814,"['What are the fundamental trigonometric identities?', 'We will begin with the Pythagorean identities (see Table 1), which are equations involving trigonometric functions based on the properties of a right triangle.']",9.599000811576843,4.779,5.209453365628952,0.0,5.0,0.018849092,1.0
815,"['What other identities are there?', 'We have already seen and used the first of these identifies, but now we will also use additional identities.']",9.216741919517517,6.776000000000001,4.857980995127571,0.0,4.0,0.011246625,1.0
816,"['What are these identities?', 'The second and third identities can be obtained by manipulating the first.']",9.424174427986145,6.336,4.321928094887362,0.0,3.0,0.012943043,1.0
817,"['What are the two numbers that can be manipulated?', 'The identity $$\\(1 + \\cot^{2}\\theta = \\csc^{2}\\theta\\)$$ is found by rewriting the left side of the equation in terms of sine and cosine.']",7.840760946273804,7.317,5.554778283147965,0.0,8.0,0.026617315,1.0
818,"['', 'Similarly, $$\\(1 + \\tan^{2}\\theta = \\sec^{2}\\theta\\)$$ can be obtained by rewriting the left side of this identity in terms of sine and cosine.']",6.739267110824585,5.862,5.249460279921616,0.0,0.0,,0.0
819,"['', 'Recall that we determined which trigonometric functions are odd and which are even.']",7.747437953948975,6.6739999999999995,4.0,0.0,0.0,,0.0
820,"['What happens next?', 'The next set of fundamental identities is the set of even-odd identities.']",9.120725989341736,6.386,4.142664355548849,0.0,2.0,0.028620722,1.0
821,"['What are these?', 'The even-odd identities relate the value of a trigonometric function at a given angle to the value of the function at the opposite angle.']",8.958632349967957,5.777,4.760647923290102,0.0,2.0,0.017466826,1.0
822,"['How do you know they are even?', '(See Table 2).']",9.697065949440002,10.0,4.0,0.0,6.0,0.018849092,0.5
823,"['What can you do for an odd function?', 'Recall that an odd function is one in which $$\\(f\\left. \\operatorname{(-}x \\right)\\operatorname{=\\ -}f(x)\\)$$ for all $$\\(x\\)$$ in the domain of $$\\(f.\\)$$']",8.421599268913269,7.8549999999999995,5.5610688406793685,0.0,7.0,0.019728716,0.0
824,"['Why is the sine function odd?', 'The sine function is an odd function because $$\\(\\sin\\left( {- \\theta} \\right) = - \\sin\\;\\theta.\\)$$']",9.234163165092468,8.772,5.101345257520842,0.0,5.0,0.017341165,1.0
825,"['What are odd functions?', 'The graph of an odd function is symmetric about the origin.']",9.5163094997406,8.924,4.247927513443585,0.0,3.0,0.012566062,0.0
826,"['Does it give an example of an odd function?', 'For example, consider corresponding inputs of $$\\(\\frac{\\pi}{2}\\)$$ and $$\\(- \\frac{\\pi}{2}.\\)$$']",9.230322241783142,6.234,5.162621420402867,0.0,8.0,0.009675868,0.0
827,"['What does the equation look like?', 'The output of $$\\(\\sin\\left( \\frac{\\pi}{2} \\right)\\)$$ is opposite the output of $$\\(\\sin\\left( {- \\frac{\\pi}{2}} \\right).\\)$$']",7.802262306213379,7.825,5.2028085813344696,0.0,5.0,0.010743983,0.0
828,"['What does this do?', 'Thus,']",9.679941534996033,10.0,3.1699250014423126,0.0,3.0,0.019100413,1.0
829,"['What is one of the properties of a function?', 'The graph of an even function is symmetric about the y-axis.']",9.71403419971466,7.825,4.584962500721156,0.0,8.0,0.009613037,0.5
830,"['Why is the cosine an even function?', 'The cosine function is an even function because $$\\(\\cos( - \\theta) = \\cos\\;\\theta.\\)']",8.38375449180603,7.926,4.874999999999998,0.0,6.0,0.026617315,0.5
831,"['What is an example of an even function?', '$$For example, consider corresponding inputs $$\\(\\frac{\\pi}{4}\\)$$ and $$\\(- \\frac{\\pi}{4}.\\)$$']",9.31368112564087,5.49,5.091844156198223,0.0,7.0,0.011120965,0.0
832,"['What happens when the two inputs are equal?', 'The output of $$\\(\\cos\\left( \\frac{\\pi}{4} \\right)\\)$$ is the same as the output of $$\\(\\cos\\left( {- \\frac{\\pi}{4}} \\right).\\)$$']",9.18191134929657,9.314,5.341293084580423,0.0,7.0,0.01225191,0.0
833,"['What do you think?', 'Thus,']",9.895610809326172,10.0,3.1699250014423126,0.0,3.0,0.021667719,1.0
834,"['I am going to show you how to calculate the sine function by combining the cosine', 'Since $$\\(\\sin\\left. \\operatorname{(-}\\theta \\right) = -\\sin\\;\\theta,\\)$$ sine is an odd function.']",9.739625453948975,6.6739999999999995,5.543295834054491,0.0,14.0,0.09525062,0.5
835,"['Can you please tell me if this is correct?', 'Since, $$\\(\\cos\\left. \\operatorname{(-}\\theta \\right) = \\cos\\;\\theta,\\)$$ cosine is an even function.']",9.080291390419006,7.029000000000001,5.379753126795121,0.0,8.0,0.013005874,0.5
836,"['What else can you tell me about the even-odd identities?', 'The other even-odd identities follow from the even and odd nature of the sine and cosine functions.']",9.22663688659668,7.468999999999999,4.889680181354619,0.0,9.0,0.0201057,1.0
837,"['How do the even-odd identities apply to other functions?', 'For example, consider the tangent identity, $$\\(\\tan\\left. \\operatorname{(-}\\theta \\right) = {-tan}\\;\\theta.\\)$$']",8.558925986289978,2.278,5.413977073182752,0.0,8.0,0.012000589,1.0
838,"['How does it relate to the other identities?', 'We can interpret the tangent of a negative angle as $$\\(\\tan\\left. \\operatorname{(-}\\theta \\right) = \\frac{\\sin\\left( {- \\theta} \\right)}{\\cos\\left. \\operatorname{(-}\\theta \\right)} = \\frac{- \\sin\\;\\theta}{\\cos\\;\\theta} = - \\tan\\;\\theta.\\)$$ Tangent is therefore an odd function, which means that $$\\(\\tan\\left( {- \\theta} \\right) = - \\tan(\\theta)\\)$$ for all $$\\(\\theta\\)$$ in the domain of the tangent function.']",8.03169071674347,5.246,6.325988389851681,0.0,7.0,0.008670582,0.5
839,"['The tangent identity, $$(cotleft( -', 'The cotangent identity, $$\\(\\cot\\left( {- \\theta} \\right) = - \\cot\\;\\theta,\\)$$ also follows from the sine and cosine identities.']",7.712252736091614,4.372999999999999,5.3257614580145844,0.0,8.0,0.043646812,1.0
840,"['', 'We can interpret the cotangent of a negative angle as $$\\(\\cot\\left( {- \\theta} \\right) = \\frac{\\cos\\left( {- \\theta} \\right)}{\\sin\\left( {- \\theta} \\right)} = \\frac{\\cos\\;\\theta}{- \\sin\\;\\theta} = - \\cot\\;\\theta.\\)$$ Cotangent is therefore an odd function, which means that $$\\(\\cot\\left( {- \\theta} \\right) = - \\cot(\\theta)\\)$$ for all $$\\(\\theta\\)$$ in the domain of the cotangent function.']",6.509541273117065,5.761,5.922554010270743,0.0,0.0,,0.0
841,"['We can also state the following:', 'The cosecant function is the reciprocal of the sine function, which means that the cosecant of a negative angle will be interpreted as $$\\(\\csc\\left( {- \\theta} \\right) = \\frac{1}{\\sin\\left( {- \\theta} \\right)} = \\frac{1}{- \\sin\\;\\theta} = - \\csc\\;\\theta.\\)$$']",9.07561182975769,3.2909999999999995,5.904922836729926,0.0,5.0,0.019980038,0.5
842,"['We can therefore state the following:', 'The cosecant function is therefore odd.']",9.837055206298828,5.93,4.0,0.0,5.0,0.018723432,1.0
843,"['What do you think about this?', 'Finally, the secant function is the reciprocal of the cosine function, and the secant of a negative angle is interpreted as $$\\(\\sec\\left( {- \\theta} \\right) = \\frac{1}{\\cos\\left( {- \\theta} \\right)} = \\frac{1}{\\cos\\;\\theta} = \\sec\\;\\theta.\\)$$']",8.982495665550232,5.371,5.843257941046697,0.0,5.0,0.016964182,0.5
844,"['Why is that?', 'The secant function is therefore even.']",9.601244330406189,9.229000000000001,3.700439718141093,1.0,2.0,0.009110395,1.0
845,"['', 'To sum up, only two of the trigonometric functions, cosine and secant, are even.']",7.804456353187561,7.419,4.321928094887362,0.0,0.0,,0.0
846,"['This corresponds to the fact that, in fact, all three functions can be approximated by', 'The other four functions are odd, verifying the even-odd identities.']",9.929710626602173,4.61,4.954196310386876,0.0,15.0,0.01438814,1.0
847,"[""What's the second essential trigonometric function?"", 'The next set of fundamental identities is the set of reciprocal identities, which, as their name implies, relate trigonometric functions that are reciprocals of each other.']",8.81162166595459,3.832,5.271928094887364,0.0,6.0,0.010869644,0.0
848,"['What are the reciprocal identities?', 'See Table 3.']",9.86282229423523,5.05,3.584962500721157,0.0,4.0,0.011120965,1.0
849,"['What is the reciprocal identities?', 'Recall that we first encountered these identities when defining trigonometric functions from right angles in Right Angle Trigonometry.']",9.528438448905945,4.288,4.754887502163469,0.0,4.0,0.009927189,0.5
850,"['', 'The final set of identities is the set of quotient identities, which define relationships among certain trigonometric functions and can be very helpful in verifying other identities.']",7.414148449897766,2.715,4.889680181354619,0.0,0.0,,0.0
851,"['I am preparing a test on this material, and will ask you to prepare an answer', 'See Table 4.']",9.32381272315979,6.911,4.523561956057013,0.0,15.0,0.027442247,1.0
852,"['How do you verify that it is true?', 'Work on one side of the equation.']",9.823287725448608,9.77,4.247927513443585,0.0,7.0,0.009864358,1.0
853,"['What is the rule that says, Work on one side of the equation?', 'It is usually better to start with the more complex side, as it is easier to simplify than to build.']",8.811160922050476,8.011,5.285402218862246,0.0,13.0,0.008984734,0.0
854,"['What should I simplify?', 'Look for opportunities to factor expressions, square a binomial, or add fractions.']",8.573649525642395,4.644,4.459431618637297,0.0,3.0,0.0201057,0.0
855,"['Can I factor an expression?', 'Noting which functions are in the final expression, look for opportunities to use the identities and make the proper substitutions.']",5.864875316619873,5.0329999999999995,4.906890595608518,0.0,4.0,0.021785567,0.0
856,"['What happens if the substitutions do not yield the desired result?', 'If these steps do not yield the desired result, try converting all terms to sines and cosines.']",9.740647673606873,7.419,4.741363816328151,0.0,10.0,0.009487377,0.5
857,"['what is the topic?', 'We have seen that algebra is very important in verifying trigonometric identities, but it is just as critical in simplifying trigonometric expressions before solving.']",9.166131615638733,4.035,5.044394119358453,0.0,3.0,0.0131943645,1.0
858,"['what are some of the key factors that help simplifying trigonometric expressions?', 'Being familiar with the basic properties and formulas of algebra, such as the difference of squares formula, the perfect square formula, or substitution, will simplify the work involved with trigonometric expressions and equations.']",9.796596765518188,3.1719999999999997,5.65244875644999,0.0,11.0,0.016587202,0.5
859,"['Why do you want to simplify trig?', 'For example, the equation $$\\(\\left( {\\sin\\; x + 1} \\right)\\left( {\\sin\\; x - 1} \\right) = 0\\)$$ resembles the equation $$\\(\\left( {x + 1} \\right)\\left( {x - 1} \\right) = 0,\\)$$ which uses the factored form of the difference of squares.']",8.049633502960205,7.554,5.576857026472017,0.0,6.0,0.07212844,0.0
860,"['Why use algebra?', 'Using algebra makes finding a solution straightforward and familiar.']",8.917981386184692,3.1550000000000002,4.0,0.0,2.0,0.020231359,0.0
861,"['How do you find the solution?', 'We can set each factor equal to zero and solve.']",8.892821073532104,8.873999999999999,4.321928094887362,0.0,5.0,0.011749268,0.5
862,"['What else does it tell you?', 'This is one example of recognizing algebraic patterns in trigonometric expressions or equations.']",9.589748978614807,5.337,4.523561956057013,0.0,5.0,0.022846194,0.0
863,"['What are some important things that we should know about this topic?', 'Another example is the difference of squares formula, $$\\(a^{2} - b^{2} = \\left( {a - b} \\right)\\left( {a + b} \\right),\\)$$ which is widely used in many areas other than mathematics, such as engineering, architecture, and physics.']",8.335489630699158,5.71,6.117627780662401,0.0,11.0,0.015770407,0.5
864,"['What else are we learning about?', 'We can also create our own identities by continually expanding an expression and making the appropriate substitutions.']",9.1866934299469,3.442,4.754887502163469,0.0,5.0,0.017341165,1.0
865,"['What can we do with algebraic properties?', 'Using algebraic properties and formulas makes many trigonometric equations easier to understand and solve.']",9.71689224243164,2.698,4.563856189774724,0.0,6.0,0.019854378,0.5
866,"['What is it about?', 'Like many seemingly impossible problems, we rely on mathematical formulas to find the answers.']",8.910027146339417,4.542,4.523561956057013,0.0,3.0,0.01608456,0.0
867,"['Why are we relying on these mathematical formulas?', 'The trigonometric identities, commonly used in mathematical proofs, have had real-world applications for centuries, including their use in calculating long distances.']",9.242449402809143,2.2920000000000003,5.169925001442313,0.0,7.0,0.01834645,0.0
868,"['Who was Aristotle?', 'The trigonometric identities we will examine in this section can be traced to a Persian astronomer who lived around 950 AD, but the ancient Greeks discovered these same formulas much earlier and stated them in terms of chords.']",9.207950830459595,5.913,5.523561956057012,0.0,2.0,0.017843807,1.0
869,"['What are trigonometric identities?', 'These are special equations or postulates, true for all values input to the equations, and with innumerable applications.']",9.714425802230835,4.339,4.807354922057605,0.0,3.0,0.018723432,1.0
870,"['What else should you do during this assignment?', 'In this section, we will learn techniques that will enable us to solve problems such as the ones presented above.']",9.690288305282593,8.265,5.044394119358453,0.0,7.0,0.02873857,0.5
871,"['What will you learn?', 'The formulas that follow will simplify many trigonometric expressions and equations.']",9.657488465309143,5.54,4.247927513443585,0.0,3.0,0.05824285,0.5
872,"['What is a formula?', 'Keep in mind that, throughout this section, the term formula is used synonymously with the word identity.']",9.297996759414673,6.928,4.754887502163469,0.0,3.0,0.011309455,1.0
873,"['What is the significance of this content?', 'Finding the exact value of the sine, cosine, or tangent of an angle is often easier if we can rewrite the given angle in terms of two angles that have known trigonometric values.']",8.976610898971558,5.964,5.523561956057012,0.0,6.0,0.024142517,0.5
874,"['What other units can we use?', 'We can use the special angles, which we can review in the unit circle shown in Figure 2.']",9.429820775985718,8.468,4.857980995127571,0.0,5.0,0.013948329,1.0
875,"['What else is in this chapter?', 'We will begin with the sum and difference formulas for cosine, so that we can find the cosine of a given angle if we can break it up into the sum or difference of two of the special angles.']",9.033171534538269,7.401999999999999,5.563856189774724,0.0,5.0,0.020842785,0.5
876,"['What is the table?', 'See Table 1.']",9.851741194725037,9.33,3.4594316186372978,0.0,3.0,0.009927189,1.0
877,"[""What are the first topics you'll cover?"", 'First, we will prove the difference formula for cosines.']",9.255877137184143,8.028,4.459431618637297,0.0,7.0,0.0154562555,1.0
878,"['How do we prove it?', 'Let’s consider two points on the unit circle.']",9.84285056591034,9.872,4.247927513443585,0.0,4.0,0.007696713,1.0
879,"['What other things are you going to explain?', 'See Figure 3. Point $$\\(P\\)$$ is at an angle $$\\(\\alpha\\)$$ from the positive x-axis with coordinates $$\\(\\left( {\\cos\\;\\alpha,\\sin\\;\\alpha} \\right)\\)$$ and point $$\\(Q\\)$$ is at an angle of $$\\(\\beta\\)$$ from the positive x-axis with coordinates $$\\(\\left( {\\cos\\;\\beta,\\sin\\;\\beta} \\right).\\)$$']",8.811265230178833,5.625,5.638330510896297,0.0,7.0,0.027677942,0.0
880,"['Is there anything else you can tell me about this topic?', 'Note the measure of angle $$\\(POQ\\)$$ is $$\\(\\alpha - \\beta.\\)$$']",9.558613896369934,8.671,4.8795064608120065,0.0,10.0,0.023906821,0.0
881,"['Is there anything else important to know about this material?', 'Thus, we have the difference formula for cosine.']",9.535499215126038,6.234,4.523561956057013,0.0,9.0,0.034041706,1.0
882,"['What else can you tell me about this section?', 'We can use similar methods to derive the cosine of the sum of two angles.']",9.262428879737854,8.468,4.807354922057605,0.0,8.0,0.03309893,0.5
883,"['What is the difference formula?', 'Write the difference formula for cosine.']",9.402995705604553,4.897,3.640223928941852,0.0,4.0,0.013257195,1.0
884,"['What is t = angle difference?', 'Substitute the values of the given angles into the formula.']",9.888660311698914,5.54,4.321928094887362,0.0,5.0,0.011497946,0.5
885,"['What is a cosine?', 'Simplify.']",9.585238099098206,6.640000000000001,3.1699250014423126,0.0,3.0,0.024260364,0.5
886,"['What is the difference formula for sine?', 'Write the difference formula for sine.']",9.747278094291687,6.4879999999999995,3.616874605956222,0.0,6.0,0.01419965,1.0
887,"['What is the difference formula for sine?', 'Substitute the given angles into the formula.']",9.749573469161987,4.745,4.169925001442313,0.0,6.0,0.01419965,0.0
888,"['What happened?', 'Simplify.']",9.729894399642944,3.4590000000000005,2.807354922057605,0.0,1.0,0.025203144,1.0
889,"['What pattern do you mean?', 'Finding the sum of two angles formula for tangent involves taking quotient of the sum formulas for sine and cosine and simplifying.']",8.970553874969482,5.777,4.889680181354619,0.0,4.0,0.010995304,0.5
890,"['What is the first step?', 'Recall, $$\\(\\tan\\; x = \\frac{\\sin\\; x}{\\cos\\; x},\\cos\\; x \\neq 0.\\)$$']",8.412357568740845,10.0,4.8795064608120065,0.0,4.0,0.011183795,0.5
891,"['The tangent formula is defined as an inflection point between two lines.', '$$\\[\\begin{array}{cclc}\n{\\tan(\\alpha + \\beta)} & = & \\frac{\\sin(\\alpha + \\beta)}{\\cos(\\alpha + \\beta)} & \\\\\n & = & \\frac{\\sin\\;\\alpha\\;\\cos\\;\\beta + \\cos\\;\\alpha\\;\\sin\\;\\beta}{\\cos\\;\\alpha\\;\\cos\\;\\beta - \\sin\\;\\alpha\\;\\sin\\;\\beta} & \\\\\n & = & \\frac{\\frac{\\sin\\;\\alpha\\;\\cos\\;\\beta + \\cos\\;\\alpha\\;\\sin\\;\\beta}{\\cos\\;\\alpha\\;\\cos\\;\\beta}}{\\frac{\\cos\\;\\alpha\\;\\cos\\;\\beta']",9.116957783699036,-12.633,5.451589458117758,0.0,11.0,0.013320025,0.5
892,"['The new generation of e-cigarettes have the potential to revolutionize the industry, but', '- \\sin\\;\\alpha\\;\\sin\\;\\beta}{\\cos\\;\\alpha\\;\\cos\\;\\beta}} & {\\text{Divide~the~numerator~and~denominator~by~cos}\\;\\alpha\\;\\text{cos}\\;\\beta.} \\\\\n & = & \\frac{\\frac{\\sin\\;\\alpha{\\;\\cos\\;\\beta}}{\\cos\\;\\alpha{\\;\\cos\\;\\beta}} + \\frac{{\\cos\\;\\alpha}\\;\\sin\\;\\beta}{{\\cos\\;\\alpha}\\;\\cos\\;\\beta}}{\\frac{{\\cos\\;\\alpha}{\\;\\cos\\;\\beta}}{{\\cos\\;\\alpha}\\;{\\cos\\;\\beta}} - \\frac{\\sin\\;\\alpha\\;\\sin\\;\\beta}{\\cos\\;\\alpha\\;\\cos\\;\\beta}} & \\\\\n & = & \\frac{\\frac{\\sin\\;\\alpha}{\\cos\\;\\alpha} + \\frac{\\sin\\;\\beta}{\\cos\\;\\beta}}{1 - \\frac{\\sin\\;\\alpha\\;\\sin\\;\\beta}{\\cos\\;\\alpha\\;\\cos\\;\\beta}} & \\\\\n & = & \\frac{\\tan\\;\\alpha + \\tan\\;\\beta}{1 - \\tan\\;\\alpha\\;\\tan\\;\\beta} & \\\\\n\\end{array}\\]$$']",9.49954628944397,-29.654000000000003,5.505993908618307,0.0,12.0,0.020607091,1.0
893,"['What does the term tangent mean?', 'Write the sum formula for tangent.']",9.401823878288269,9.077,4.0,0.0,5.0,0.011937759,0.5
894,"['Does the formula change if we use different angles?', 'Substitute the given angles into the formula.']",9.237829446792603,4.644,4.221928094887361,0.0,8.0,0.0126288915,0.0
895,"['What is the formula for tangent?', 'Simplify.']",9.635478854179382,5.590999999999999,3.4594316186372978,0.0,5.0,0.014513801,1.0
896,"['What else can you tell me about the document?', 'Now that we can find the sine, cosine, and tangent functions for the sums and differences of angles, we can use them to do the same for their cofunctions.']",8.557225465774536,7.757,5.4474086518852305,1.0,8.0,0.012880214,0.5
897,"['Are there any other interesting points I should know about this article?', 'You may recall from Right Triangle Trigonometry that, if the sum of two positive angles is $$\\(\\frac{\\pi}{2},\\)$$ those two angles are complements, and the sum of the two acute angles in a right triangle is $$\\(\\frac{\\pi}{2},\\)$$ so they are also complements.']",9.066974520683289,6.15,6.0262952287192055,0.0,11.0,0.016021729,0.5
898,"['What else is important about this article?', 'In Figure 6, notice that if one of the acute angles is labeled as $$\\(\\theta,\\)$$ then the other acute angle must be labeled $$\\(\\left( {\\frac{\\pi}{2} - \\theta} \\right).\\)$$']",9.276044368743896,7.959999999999999,5.832272907237241,0.0,6.0,0.035691574,0.0
899,"['What is the first difference formula we will learn?', 'Notice also that $$\\(\\sin\\;\\theta = \\cos\\left( {\\frac{\\pi}{2} - \\theta} \\right),\\)$$ which is opposite over hypotenuse.']",9.544177651405334,7.723000000000001,5.5738935175845965,0.0,8.0,0.014450971,1.0
